HOLEID,PROJECTCODE,DEPTH,AZIMUTH,DIP,PRIORITY,SURVTYPE,PROSPECT,PROSPECTNAME,AZIMUTHTYPE,OBSERVACIONES
"AM-14","0020",140,261.51,-49.93,1,"GIRO1","432","MIC","",""
"AM-14","0020",150,260.68,-50.1,1,"GIRO1","432","MIC","",""
"AM-14","0020",160,259.85,-50.01,1,"GIRO1","432","MIC","",""
"AM-14","0020",170,258.84,-49.93,1,"GIRO1","432","MIC","",""
"AM-14","0020",180,258.44,-49.72,1,"GIRO1","432","MIC","",""
"AM-14","0020",190,258.15,-49.12,1,"GIRO1","432","MIC","",""
"AM-14","0020",200,257.72,-48.47,1,"GIRO1","432","MIC","",""
"AM-14","0020",210,257.6,-48.34,1,"GIRO1","432","MIC","",""
"AM-14","0020",220,257.49,-48.22,1,"GIRO1","432","MIC","",""
"AM-14","0020",230,257.39,-48.07,1,"GIRO1","432","MIC","",""
"AM-14","0020",240,257.19,-48.16,1,"GIRO1","432","MIC","",""
"AM-14","0020",242,257.2,-48.17,1,"GIRO1","432","MIC","",""
"AM-15","0020",0,268.05,-58.66,1,"GIRO1","432","MIC","",""
"AM-15","0020",10,268.15,-58.51,1,"GIRO1","432","MIC","",""
"AM-15","0020",20,268.01,-59.11,1,"GIRO1","432","MIC","",""
"AM-15","0020",30,268.56,-60.33,1,"GIRO1","432","MIC","",""
"AM-15","0020",40,268.01,-60.23,1,"GIRO1","432","MIC","",""
"AM-15","0020",50,267.98,-60.19,1,"GIRO1","432","MIC","",""
"AM-15","0020",60,269.12,-60.62,1,"GIRO1","432","MIC","",""
"AM-15","0020",70,269.08,-61.02,1,"GIRO1","432","MIC","",""
"AM-15","0020",80,267.92,-61.45,1,"GIRO1","432","MIC","",""
"AM-15","0020",90,268.03,-62,1,"GIRO1","432","MIC","",""
"AM-15","0020",100,267.31,-62.12,1,"GIRO1","432","MIC","",""
"AM-15","0020",110,267.51,-62.33,1,"GIRO1","432","MIC","",""
"AM-15","0020",120,267.3,-62.45,1,"GIRO1","432","MIC","",""
"AM-15","0020",130,267.99,-62.43,1,"GIRO1","432","MIC","",""
"AM-15","0020",140,266.94,-62.31,1,"GIRO1","432","MIC","",""
"AM-15","0020",150,266.36,-63.13,1,"GIRO1","432","MIC","",""
"AM-15","0020",160,267.43,-63.52,1,"GIRO1","432","MIC","",""
"AM-15","0020",170,266.44,-64.04,1,"GIRO1","432","MIC","",""
"AM-15","0020",180,265.71,-63.89,1,"GIRO1","432","MIC","",""
"AM-15","0020",190,263.51,-64.07,1,"GIRO1","432","MIC","",""
"AM-15","0020",200,262.86,-64.21,1,"GIRO1","432","MIC","",""
"AM-15","0020",210,261.54,-63.84,1,"GIRO1","432","MIC","",""
"AM-15","0020",220,259.8,-64.48,1,"GIRO1","432","MIC","",""
"AM-15","0020",230,260.33,-65.19,1,"GIRO1","432","MIC","",""
"AM-15","0020",240,259.93,-65.2,1,"GIRO1","432","MIC","",""
"AM-15","0020",250,261.33,-65.86,1,"GIRO1","432","MIC","",""
"AM-15","0020",260,260.53,-66.04,1,"GIRO1","432","MIC","",""
"AM-15","0020",270,259.65,-65.84,1,"GIRO1","432","MIC","",""
"AM-15","0020",280,258.05,-65.12,1,"GIRO1","432","MIC","",""
"AM-15","0020",290,258.47,-64.51,1,"GIRO1","432","MIC","",""
"AM-16","0020",0,269.65,-59.15,1,"GIRO1","432","MIC","",""
"AM-16","0020",10,270.7,-59.6,1,"GIRO1","432","MIC","",""
"AM-16","0020",20,270.2,-59.2,1,"GIRO1","432","MIC","",""
"AM-16","0020",30,270.6,-58.9,1,"GIRO1","432","MIC","",""
"AM-16","0020",40,271.2,-59.5,1,"GIRO1","432","MIC","",""
"AM-16","0020",50,271.4,-59.3,1,"GIRO1","432","MIC","",""
"AM-16","0020",60,270.9,-58.9,1,"GIRO1","432","MIC","",""
"AM-16","0020",70,270.8,-58.8,1,"GIRO1","432","MIC","",""
"AM-16","0020",80,270.3,-58.5,1,"GIRO1","432","MIC","",""
"AM-16","0020",90,270,-58.1,1,"GIRO1","432","MIC","",""
"AM-16","0020",100,269.3,-58,1,"GIRO1","432","MIC","",""
"AM-16","0020",110,268.9,-58.2,1,"GIRO1","432","MIC","",""
"AM-16","0020",120,268.6,-58.1,1,"GIRO1","432","MIC","",""
"AM-16","0020",130,268.1,-57.8,1,"GIRO1","432","MIC","",""
"AM-16","0020",140,267.9,-57.4,1,"GIRO1","432","MIC","",""
"AM-16","0020",150,266.5,-57.2,1,"GIRO1","432","MIC","",""
"AM-16","0020",160,266.6,-56.5,1,"GIRO1","432","MIC","",""
"AM-16","0020",170,266,-56.6,1,"GIRO1","432","MIC","",""
"AM-16","0020",180,266.2,-56.9,1,"GIRO1","432","MIC","",""
"AM-16","0020",190,266.2,-56.6,1,"GIRO1","432","MIC","",""
"AM-16","0020",200,266,-56.3,1,"GIRO1","432","MIC","",""
"AM-16","0020",210,265.7,-55.6,1,"GIRO1","432","MIC","",""
"AM-16","0020",220,265.2,-54.7,1,"GIRO1","432","MIC","",""
"AM-16","0020",230,264.6,-53.7,1,"GIRO1","432","MIC","",""
"AM-16","0020",240,264.7,-53.6,1,"GIRO1","432","MIC","",""
"AM-16","0020",250,265.2,-53,1,"GIRO1","432","MIC","",""
"AM-16","0020",260,265.4,-52.6,1,"GIRO1","432","MIC","",""
"AM-16","0020",270,264.9,-52.4,1,"GIRO1","432","MIC","",""
"AM-16","0020",280,266.2,-52.3,1,"GIRO1","432","MIC","",""
"AM-16","0020",290,266.5,-52,1,"GIRO1","432","MIC","",""
"AM-16","0020",300,265.8,-51.3,1,"GIRO1","432","MIC","",""
"AM-16","0020",310,266.5,-51.7,1,"GIRO1","432","MIC","",""
"AM-16","0020",320,266.7,-51.5,1,"GIRO1","432","MIC","",""
"AM-16","0020",330,266.9,-51.5,1,"GIRO1","432","MIC","",""
"AM-16","0020",340,266.8,-51.5,1,"GIRO1","432","MIC","",""
"AM-16","0020",346,266.6,-51.5,1,"GIRO1","432","MIC","",""
"AM-17","0020",0,268.93,-58.75,1,"GIRO1","432","MIC","",""
"AM-17","0020",10,269.6,-59.3,1,"GIRO1","432","MIC","",""
"AM-17","0020",20,268,-60,1,"GIRO1","432","MIC","",""
"AM-17","0020",30,267.2,-61.4,1,"GIRO1","432","MIC","",""
"AM-17","0020",40,266,-62.1,1,"GIRO1","432","MIC","",""
"AM-17","0020",50,266.5,-62.1,1,"GIRO1","432","MIC","",""
"AM-17","0020",60,266.1,-62.5,1,"GIRO1","432","MIC","",""
"AM-17","0020",70,265.5,-62.8,1,"GIRO1","432","MIC","",""
"AM-17","0020",80,265.1,-62.9,1,"GIRO1","432","MIC","",""
"AM-17","0020",90,264.7,-62.5,1,"GIRO1","432","MIC","",""
"AM-17","0020",100,264.9,-62,1,"GIRO1","432","MIC","",""
"AM-17","0020",110,264.6,-61.4,1,"GIRO1","432","MIC","",""
"AM-17","0020",120,264.8,-60.9,1,"GIRO1","432","MIC","",""
"AM-17","0020",130,264.6,-60.3,1,"GIRO1","432","MIC","",""
"AM-17","0020",140,264.3,-59.5,1,"GIRO1","432","MIC","",""
"AM-17","0020",150,264.5,-59,1,"GIRO1","432","MIC","",""
"AM-17","0020",160,263.9,-58.5,1,"GIRO1","432","MIC","",""
"AM-17","0020",170,263.9,-58.2,1,"GIRO1","432","MIC","",""
"AM-17","0020",180,263.9,-57.5,1,"GIRO1","432","MIC","",""
"AM-17","0020",190,263.8,-56.6,1,"GIRO1","432","MIC","",""
"AM-17","0020",200,263.6,-55.9,1,"GIRO1","432","MIC","",""
"AM-17","0020",210,263.8,-55.1,1,"GIRO1","432","MIC","",""
"AM-17","0020",220,263.3,-54.1,1,"GIRO1","432","MIC","",""
"AM-17","0020",230,262.7,-53.3,1,"GIRO1","432","MIC","",""
"AM-17","0020",240,262.4,-52.4,1,"GIRO1","432","MIC","",""
"AM-17","0020",250,262.5,-51.3,1,"GIRO1","432","MIC","",""
"AM-17","0020",260,262.5,-50.6,1,"GIRO1","432","MIC","",""
"AM-17","0020",270,263,-50.8,1,"GIRO1","432","MIC","",""
"AM-17","0020",280,263.6,-50.7,1,"GIRO1","432","MIC","",""
"AM-17","0020",290,264.2,-50.6,1,"GIRO1","432","MIC","",""
"AM-17","0020",300,264.6,-50.4,1,"GIRO1","432","MIC","",""
"AM-17","0020",310,265.1,-50.3,1,"GIRO1","432","MIC","",""
"AM-17","0020",320,265.7,-50.5,1,"GIRO1","432","MIC","",""
"AM-17","0020",330,266.1,-50.3,1,"GIRO1","432","MIC","",""
"AM-17","0020",340,266.8,-50.3,1,"GIRO1","432","MIC","",""
"AM-17","0020",350,266.2,-49.7,1,"GIRO1","432","MIC","",""
"AM-17","0020",360,266.3,-49.3,1,"GIRO1","432","MIC","",""
"AM-17","0020",370,266.4,-49,1,"GIRO1","432","MIC","",""
"AM-17","0020",379.9,266.4,-49,1,"GIRO1","432","MIC","",""
"AM-18","0020",0,270.17,-59.38,1,"GIRO1","432","MIC","",""
"AM-18","0020",10.1,271.7,-59.3,1,"GIRO1","432","MIC","",""
"AM-18","0020",20.1,270.8,-60.4,1,"GIRO1","432","MIC","",""
"AM-18","0020",30.2,270.1,-61.6,1,"GIRO1","432","MIC","",""
"AM-18","0020",40.2,270.5,-61.9,1,"GIRO1","432","MIC","",""
"AM-18","0020",50,269.8,-62,1,"GIRO1","432","MIC","",""
"AM-18","0020",60,269.4,-62.5,1,"GIRO1","432","MIC","",""
"AM-18","0020",70.4,269.2,-62.4,1,"GIRO1","432","MIC","",""
"AM-18","0020",80.2,268.9,-61.6,1,"GIRO1","432","MIC","",""
"AM-18","0020",89.9,269,-60.9,1,"GIRO1","432","MIC","",""
"AM-18","0020",100,268.7,-60,1,"GIRO1","432","MIC","",""
"AM-18","0020",110,268.7,-59.1,1,"GIRO1","432","MIC","",""
"AM-18","0020",120.1,268.5,-58.3,1,"GIRO1","432","MIC","",""
"AM-18","0020",130.1,269.2,-57.6,1,"GIRO1","432","MIC","",""
"AM-18","0020",140.2,268.5,-57.2,1,"GIRO1","432","MIC","",""
"AM-18","0020",150,267.4,-55.8,1,"GIRO1","432","MIC","",""
"AM-18","0020",160,266.9,-54.9,1,"GIRO1","432","MIC","",""
"AM-18","0020",170.1,266.5,-53.7,1,"GIRO1","432","MIC","",""
"AM-18","0020",180.1,266.5,-52.5,1,"GIRO1","432","MIC","",""
"AM-18","0020",190.2,266.3,-51.6,1,"GIRO1","432","MIC","",""
"AM-18","0020",200.2,266.8,-50.9,1,"GIRO1","432","MIC","",""
"AM-18","0020",210.3,267.3,-50.2,1,"GIRO1","432","MIC","",""
"AM-18","0020",220.1,266.6,-49.8,1,"GIRO1","432","MIC","",""
"AM-18","0020",230.1,265.4,-48.3,1,"GIRO1","432","MIC","",""
"AM-18","0020",239.9,265.4,-47.2,1,"GIRO1","432","MIC","",""
"AM-18","0020",250.2,265.3,-46.2,1,"GIRO1","432","MIC","",""
"AM-18","0020",260,266.1,-46,1,"GIRO1","432","MIC","",""
"AM-18","0020",270,264.4,-45.4,1,"GIRO1","432","MIC","",""
"AM-18","0020",280.1,263.2,-44.1,1,"GIRO1","432","MIC","",""
"AM-18","0020",290.2,262.7,-43.1,1,"GIRO1","432","MIC","",""
"AM-18","0020",300.2,262.6,-42.5,1,"GIRO1","432","MIC","",""
"AM-18","0020",310.3,260.9,-41.9,1,"GIRO1","432","MIC","",""
"AM-18","0020",320,259.7,-40.5,1,"GIRO1","432","MIC","",""
"AM-18","0020",330.1,259.7,-39.7,1,"GIRO1","432","MIC","",""
"AM-18","0020",340.1,258,-38.8,1,"GIRO1","432","MIC","",""
"AM-18","0020",350.2,256.8,-37.4,1,"GIRO1","432","MIC","",""
"AM-18","0020",360,255.2,-36,1,"GIRO1","432","MIC","",""
"AM-18","0020",363.3,255.9,-35.7,1,"GIRO1","432","MIC","",""
"AM-19","0020",0,269.8,-59.47,1,"GIRO1","432","MIC","",""
"AM-19","0020",10.1,267.2,-58.2,1,"GIRO1","432","MIC","",""
"AM-19","0020",20.1,267,-59.9,1,"GIRO1","432","MIC","",""
"AM-19","0020",30.2,266.9,-60.6,1,"GIRO1","432","MIC","",""
"AM-19","0020",40.2,265.7,-60.7,1,"GIRO1","432","MIC","",""
"AM-19","0020",50.3,265.5,-61,1,"GIRO1","432","MIC","",""
"AM-19","0020",60,264.6,-61.3,1,"GIRO1","432","MIC","",""
"AM-19","0020",70.1,263.5,-61.1,1,"GIRO1","432","MIC","",""
"AM-19","0020",80.2,262.7,-61.1,1,"GIRO1","432","MIC","",""
"AM-19","0020",90.2,261.4,-60.4,1,"GIRO1","432","MIC","",""
"AM-19","0020",100,261.4,-60.5,1,"GIRO1","432","MIC","",""
"AM-19","0020",110,261.1,-60.4,1,"GIRO1","432","MIC","",""
"AM-19","0020",120.1,260.7,-60.5,1,"GIRO1","432","MIC","",""
"AM-19","0020",130.1,260.4,-60.5,1,"GIRO1","432","MIC","",""
"AM-19","0020",140.2,261.2,-60.5,1,"GIRO1","432","MIC","",""
"AM-19","0020",150,261.2,-60.3,1,"GIRO1","432","MIC","",""
"AM-19","0020",160.3,261.2,-59.9,1,"GIRO1","432","MIC","",""
"AM-19","0020",170.1,261.2,-59.6,1,"GIRO1","432","MIC","",""
"AM-19","0020",180.1,261.4,-59.3,1,"GIRO1","432","MIC","",""
"AM-19","0020",190.2,261.2,-58.9,1,"GIRO1","432","MIC","",""
"AM-19","0020",200.2,261.1,-58.5,1,"GIRO1","432","MIC","",""
"AM-19","0020",210,260.7,-58.1,1,"GIRO1","432","MIC","",""
"AM-19","0020",220.1,260.5,-58,1,"GIRO1","432","MIC","",""
"AM-19","0020",230.1,260.1,-57.8,1,"GIRO1","432","MIC","",""
"AM-19","0020",240.2,259.5,-57.7,1,"GIRO1","432","MIC","",""
"AM-19","0020",250.2,259,-57.5,1,"GIRO1","432","MIC","",""
"AM-19","0020",260,259.1,-57.7,1,"GIRO1","432","MIC","",""
"AM-19","0020",270,258.5,-57.8,1,"GIRO1","432","MIC","",""
"AM-19","0020",280.1,260.3,-57.5,1,"GIRO1","432","MIC","",""
"AM-19","0020",290.2,259.6,-57.5,1,"GIRO1","432","MIC","",""
"AM-2","0020",0,269.2,-59.51,1,"GIRO1","432","MIC","",""
"AM-2","0020",10,268.37,-60.26,1,"GIRO1","432","MIC","",""
"AM-2","0020",20,267.67,-61.29,1,"GIRO1","432","MIC","",""
"AM-2","0020",30,267.41,-61.09,1,"GIRO1","432","MIC","",""
"AM-2","0020",40,266.68,-60.8,1,"GIRO1","432","MIC","",""
"AM-2","0020",50,265.99,-60.64,1,"GIRO1","432","MIC","",""
"AM-2","0020",60,265.51,-60.44,1,"GIRO1","432","MIC","",""
"AM-2","0020",70,265.29,-60.32,1,"GIRO1","432","MIC","",""
"AM-2","0020",80,265.11,-59.97,1,"GIRO1","432","MIC","",""
"AM-2","0020",90,264.66,-59.61,1,"GIRO1","432","MIC","",""
"AM-2","0020",100,264.29,-59.3,1,"GIRO1","432","MIC","",""
"AM-2","0020",110,264.34,-58.87,1,"GIRO1","432","MIC","",""
"AM-2","0020",120,264.14,-58.74,1,"GIRO1","432","MIC","",""
"AM-2","0020",130,264.26,-58.61,1,"GIRO1","432","MIC","",""
"AM-2","0020",140,264.21,-58.39,1,"GIRO1","432","MIC","",""
"AM-2","0020",150,264.41,-58.25,1,"GIRO1","432","MIC","",""
"AM-2","0020",160,264.55,-58.07,1,"GIRO1","432","MIC","",""
"AM-2","0020",170,264.54,-57.59,1,"GIRO1","432","MIC","",""
"AM-2","0020",180,264.65,-57.23,1,"GIRO1","432","MIC","",""
"AM-2","0020",190,265,-56.93,1,"GIRO1","432","MIC","",""
"AM-2","0020",200,264.47,-56.32,1,"GIRO1","432","MIC","",""
"AM-2","0020",210,264.65,-55.56,1,"GIRO1","432","MIC","",""
"AM-2","0020",220,264.91,-55.26,1,"GIRO1","432","MIC","",""
"AM-2","0020",230,264.5,-54.28,1,"GIRO1","432","MIC","",""
"AM-2","0020",240,264.79,-53.8,1,"GIRO1","432","MIC","",""
"AM-2","0020",250,264.72,-53.61,1,"GIRO1","432","MIC","",""
"AM-2","0020",260,264.82,-53.22,1,"GIRO1","432","MIC","",""
"AM-2","0020",270,264.93,-52.98,1,"GIRO1","432","MIC","",""
"AM-2","0020",280,265.24,-52.72,1,"GIRO1","432","MIC","",""
"AM-2","0020",290,265.85,-51.96,1,"GIRO1","432","MIC","",""
"AM-2","0020",300,265.92,-51.46,1,"GIRO1","432","MIC","",""
"AM-2","0020",310,265.85,-50.93,1,"GIRO1","432","MIC","",""
"AM-2","0020",320,265.63,-50.37,1,"GIRO1","432","MIC","",""
"AM-2","0020",330,265.8,-50.01,1,"GIRO1","432","MIC","",""
"AM-2","0020",336,265.88,-49.38,1,"GIRO1","432","MIC","",""
"AM-20","0020",0,270.63,-49.04,1,"GIRO1","432","MIC","",""
"AM-20","0020",10.1,271.2,-48.5,1,"GIRO1","432","MIC","",""
"AM-20","0020",20.1,271.7,-49.5,1,"GIRO1","432","MIC","",""
"AM-20","0020",30.2,273.2,-49.3,1,"GIRO1","432","MIC","",""
"AM-20","0020",39.9,275,-49.4,1,"GIRO1","432","MIC","",""
"AM-20","0020",50,274.7,-49.2,1,"GIRO1","432","MIC","",""
"AM-20","0020",60.3,274.1,-48.7,1,"GIRO1","432","MIC","",""
"AM-20","0020",70.1,273.7,-47.9,1,"GIRO1","432","MIC","",""
"AM-20","0020",80.2,273.8,-47.4,1,"GIRO1","432","MIC","",""
"AM-20","0020",90.2,274,-47.4,1,"GIRO1","432","MIC","",""
"AM-20","0020",100,273.8,-47.5,1,"GIRO1","432","MIC","",""
"AM-20","0020",110,274,-47.5,1,"GIRO1","432","MIC","",""
"AM-20","0020",120.1,273.2,-48,1,"GIRO1","432","MIC","",""
"AM-20","0020",130.1,272.4,-47.1,1,"GIRO1","432","MIC","",""
"AM-20","0020",140.2,273,-46.7,1,"GIRO1","432","MIC","",""
"AM-20","0020",150,271.2,-46.8,1,"GIRO1","432","MIC","",""
"AM-20","0020",160.3,270.7,-45.8,1,"GIRO1","432","MIC","",""
"AM-20","0020",170.1,271.1,-45.8,1,"GIRO1","432","MIC","",""
"AM-20","0020",180.1,269.8,-44.7,1,"GIRO1","432","MIC","",""
"AM-20","0020",190.2,270.6,-43.9,1,"GIRO1","432","MIC","",""
"AM-20","0020",200.2,271.3,-43.1,1,"GIRO1","432","MIC","",""
"AM-20","0020",210,271.9,-42.1,1,"GIRO1","432","MIC","",""
"AM-20","0020",220.1,271.7,-41.4,1,"GIRO1","432","MIC","",""
"AM-20","0020",230.1,272,-39.9,1,"GIRO1","432","MIC","",""
"AM-20","0020",240.2,270.5,-38.9,1,"GIRO1","432","MIC","",""
"AM-20","0020",250.5,269.8,-38.1,1,"GIRO1","432","MIC","",""
"AM-20","0020",256,269.3,-36.8,1,"GIRO1","432","MIC","",""
"AM-21","0020",0,270,-50,1,"GIRO1","432","MIC","",""
"AM-22","0020",0,268.65,-64.09,1,"GIRO1","432","MIC","",""
"AM-22","0020",10,270.1,-64.7,1,"GIRO1","432","MIC","",""
"AM-22","0020",20,270.2,-65.4,1,"GIRO1","432","MIC","",""
"AM-22","0020",30,270.3,-65.5,1,"GIRO1","432","MIC","",""
"AM-22","0020",40,270,-65.5,1,"GIRO1","432","MIC","",""
"AM-22","0020",50,269.5,-65.4,1,"GIRO1","432","MIC","",""
"AM-22","0020",60,269.9,-65.3,1,"GIRO1","432","MIC","",""
"AM-22","0020",70,268.9,-64.9,1,"GIRO1","432","MIC","",""
"AM-22","0020",80,268.9,-64.2,1,"GIRO1","432","MIC","",""
"AM-22","0020",90,268.4,-63.6,1,"GIRO1","432","MIC","",""
"AM-22","0020",100,267.9,-62.8,1,"GIRO1","432","MIC","",""
"AM-22","0020",110,268,-62,1,"GIRO1","432","MIC","",""
"AM-22","0020",120,267.8,-61.2,1,"GIRO1","432","MIC","",""
"AM-22","0020",130,268.1,-60.7,1,"GIRO1","432","MIC","",""
"AM-22","0020",140,267.6,-60.2,1,"GIRO1","432","MIC","",""
"AM-22","0020",150,267.1,-59.8,1,"GIRO1","432","MIC","",""
"AM-22","0020",160,267.6,-59.6,1,"GIRO1","432","MIC","",""
"AM-22","0020",170,267.1,-59.1,1,"GIRO1","432","MIC","",""
"AM-22","0020",180,267.1,-58.6,1,"GIRO1","432","MIC","",""
"AM-22","0020",190,267.6,-58.3,1,"GIRO1","432","MIC","",""
"AM-22","0020",200,267.7,-57.9,1,"GIRO1","432","MIC","",""
"AM-22","0020",210,267.5,-57.6,1,"GIRO1","432","MIC","",""
"AM-22","0020",220,268,-57.6,1,"GIRO1","432","MIC","",""
"AM-22","0020",230,268.2,-57.1,1,"GIRO1","432","MIC","",""
"AM-22","0020",240,268.2,-56.6,1,"GIRO1","432","MIC","",""
"AM-22","0020",250,268.3,-56.3,1,"GIRO1","432","MIC","",""
"AM-22","0020",260,268.1,-56.1,1,"GIRO1","432","MIC","",""
"AM-22","0020",270,268.4,-55.4,1,"GIRO1","432","MIC","",""
"AM-22","0020",280,268.3,-54.9,1,"GIRO1","432","MIC","",""
"AM-22","0020",290,268.6,-54.3,1,"GIRO1","432","MIC","",""
"AM-22","0020",300,268.7,-53.6,1,"GIRO1","432","MIC","",""
"AM-22","0020",310,269.2,-53.4,1,"GIRO1","432","MIC","",""
"AM-22","0020",320,270.1,-52.4,1,"GIRO1","432","MIC","",""
"AM-22","0020",330,270.6,-51.5,1,"GIRO1","432","MIC","",""
"AM-22","0020",340,270.9,-50.7,1,"GIRO1","432","MIC","",""
"AM-22","0020",350,270.9,-49.8,1,"GIRO1","432","MIC","",""
"AM-22","0020",360,271.5,-48.9,1,"GIRO1","432","MIC","",""
"AM-22","0020",370,271.6,-48.2,1,"GIRO1","432","MIC","",""
"AM-22","0020",380,271.7,-47.6,1,"GIRO1","432","MIC","",""
"AM-22","0020",390,271.7,-47.2,1,"GIRO1","432","MIC","",""
"AM-22","0020",397,271.9,-47.4,1,"GIRO1","432","MIC","",""
"AM-23","0020",0,271.26,-69.29,1,"GIRO1","432","MIC","",""
"AM-23","0020",10,269.8,-69.7,1,"GIRO1","432","MIC","",""
"AM-23","0020",20,267.5,-70.4,1,"GIRO1","432","MIC","",""
"AM-23","0020",30,269.7,-70.8,1,"GIRO1","432","MIC","",""
"AM-23","0020",40,269.5,-70.6,1,"GIRO1","432","MIC","",""
"AM-23","0020",50,269.5,-70.4,1,"GIRO1","432","MIC","",""
"AM-23","0020",60,269.6,-70.3,1,"GIRO1","432","MIC","",""
"AM-23","0020",70,269.7,-70.2,1,"GIRO1","432","MIC","",""
"AM-23","0020",80,270,-70,1,"GIRO1","432","MIC","",""
"AM-23","0020",90,269.8,-69.8,1,"GIRO1","432","MIC","",""
"AM-23","0020",100,269.6,-69.4,1,"GIRO1","432","MIC","",""
"AM-23","0020",110,269.9,-68.8,1,"GIRO1","432","MIC","",""
"AM-23","0020",120,270.2,-68.4,1,"GIRO1","432","MIC","",""
"AM-23","0020",130,270.1,-68,1,"GIRO1","432","MIC","",""
"AM-23","0020",140,270,-67.5,1,"GIRO1","432","MIC","",""
"AM-23","0020",150,270.1,-67.1,1,"GIRO1","432","MIC","",""
"AM-23","0020",160,270.6,-66.6,1,"GIRO1","432","MIC","",""
"AM-23","0020",170,270.2,-66,1,"GIRO1","432","MIC","",""
"AM-23","0020",180,270.4,-65.8,1,"GIRO1","432","MIC","",""
"AM-23","0020",190,271.3,-65.2,1,"GIRO1","432","MIC","",""
"AM-23","0020",200,271.8,-65.1,1,"GIRO1","432","MIC","",""
"AM-23","0020",210,272.3,-64.7,1,"GIRO1","432","MIC","",""
"AM-23","0020",220,272.5,-64.5,1,"GIRO1","432","MIC","",""
"AM-23","0020",230,273.1,-64.3,1,"GIRO1","432","MIC","",""
"AM-23","0020",240,273.3,-63.9,1,"GIRO1","432","MIC","",""
"AM-23","0020",250,273.5,-63.5,1,"GIRO1","432","MIC","",""
"AM-23","0020",260,273.7,-63,1,"GIRO1","432","MIC","",""
"AM-23","0020",270,273.7,-62.8,1,"GIRO1","432","MIC","",""
"AM-23","0020",280,274.6,-62.2,1,"GIRO1","432","MIC","",""
"AM-23","0020",290,275,-62,1,"GIRO1","432","MIC","",""
"AM-23","0020",300,276,-61.3,1,"GIRO1","432","MIC","",""
"AM-23","0020",310,275.9,-60.3,1,"GIRO1","432","MIC","",""
"AM-23","0020",320,276.4,-59.6,1,"GIRO1","432","MIC","",""
"AM-23","0020",330,276.9,-58.6,1,"GIRO1","432","MIC","",""
"AM-23","0020",340,277.2,-57.7,1,"GIRO1","432","MIC","",""
"AM-23","0020",350,277.5,-56.8,1,"GIRO1","432","MIC","",""
"AM-23","0020",360,277.9,-56.2,1,"GIRO1","432","MIC","",""
"AM-23","0020",370,277.9,-55.7,1,"GIRO1","432","MIC","",""
"AM-23","0020",380,277.6,-55.4,1,"GIRO1","432","MIC","",""
"AM-23","0020",390,277.1,-55.5,1,"GIRO1","432","MIC","",""
"AM-23","0020",398,277.4,-55.4,1,"GIRO1","432","MIC","",""
"AM-24","0020",0,272.73,-49.52,1,"GIRO1","432","MIC","",""
"AM-24","0020",10,274.3,-50.3,1,"GIRO1","432","MIC","",""
"AM-24","0020",20,274.5,-50.7,1,"GIRO1","432","MIC","",""
"AM-24","0020",30,274.7,-50.1,1,"GIRO1","432","MIC","",""
"AM-24","0020",40,274.7,-49.1,1,"GIRO1","432","MIC","",""
"AM-24","0020",50,274.3,-48,1,"GIRO1","432","MIC","",""
"AM-24","0020",60,274.1,-47.1,1,"GIRO1","432","MIC","",""
"AM-24","0020",70,274,-46,1,"GIRO1","432","MIC","",""
"AM-24","0020",80,273.8,-45.2,1,"GIRO1","432","MIC","",""
"AM-24","0020",90,273.8,-44.4,1,"GIRO1","432","MIC","",""
"AM-24","0020",100,273.2,-43.6,1,"GIRO1","432","MIC","",""
"AM-24","0020",110,273.3,-42.8,1,"GIRO1","432","MIC","",""
"AM-24","0020",120,272.8,-42.5,1,"GIRO1","432","MIC","",""
"AM-24","0020",130,273.1,-41.7,1,"GIRO1","432","MIC","",""
"AM-24","0020",140,272.9,-41.1,1,"GIRO1","432","MIC","",""
"AM-24","0020",144,272.3,-41,1,"GIRO1","432","MIC","",""
"AM-25","0020",0,268.15,-60.86,1,"GIRO1","432","MIC","",""
"AM-25","0020",10,266.5,-61.2,1,"GIRO1","432","MIC","",""
"AM-25","0020",20,265.8,-61.3,1,"GIRO1","432","MIC","",""
"AM-25","0020",30,267.2,-60.9,1,"GIRO1","432","MIC","",""
"AM-25","0020",40,265.6,-60.9,1,"GIRO1","432","MIC","",""
"AM-25","0020",50,266.5,-60.9,1,"GIRO1","432","MIC","",""
"AM-25","0020",60,266.1,-60.1,1,"GIRO1","432","MIC","",""
"AM-25","0020",70,265.8,-60.7,1,"GIRO1","432","MIC","",""
"AM-25","0020",80,265,-60.4,1,"GIRO1","432","MIC","",""
"AM-25","0020",90,263.3,-59.5,1,"GIRO1","432","MIC","",""
"AM-25","0020",100,263.6,-59.8,1,"GIRO1","432","MIC","",""
"AM-25","0020",110,263.7,-59.2,1,"GIRO1","432","MIC","",""
"AM-25","0020",120,263,-59.8,1,"GIRO1","432","MIC","",""
"AM-25","0020",130,263.2,-60,1,"GIRO1","432","MIC","",""
"AM-25","0020",140,263.3,-59.7,1,"GIRO1","432","MIC","",""
"AM-25","0020",150,263.3,-59.5,1,"GIRO1","432","MIC","",""
"AM-25","0020",160,263.4,-59.5,1,"GIRO1","432","MIC","",""
"AM-25","0020",170,263.7,-59.2,1,"GIRO1","432","MIC","",""
"AM-25","0020",180,263.8,-59.1,1,"GIRO1","432","MIC","",""
